rf1,gwl1,rf2,gwl2,rf3,gwl3,rf4,gwl4,rf5,gwl5,rf6,gwl6,rf7,gwl7,rf8,gwl8,rf9,gwl9,rf10,gwl10,rf11,gwl11,rf12,gwl12,Inflow
0.0,10.169777,0.0,9.355399,0.0,9.946908,0.0,9.640965,0.0,9.249999,0.0,9.083913,0.0,9.561167,0.0,9.910487,0.0,9.494349,0.0,9.010369,0.0,9.989792,0.0,9.433783,2.219210453155407
0.0,10.271027,0.0,9.371735,0.0,10.071148,0.0,9.726787,0.16,9.261411,0.0,9.0547,0.0,9.58831,0.0,9.918211,0.0,9.468824,0.29,8.912424,0.0,10.021091,0.0,9.489136,2.972616068946344
0.0,10.367151,0.0,9.393601,0.0,10.195535,0.05,9.818199,1.55,9.214836,0.0,9.026824,0.08,9.666733,1.11,9.449926,1.98,8.980974,1.73,8.001813,1.05,9.480199,0.0,9.538176,0.4510703363914374
0.0,10.456388,0.0,9.42103,0.0,10.309469,0.0,9.914747,5.07,9.128598,0.0,9.000449,0.33,9.5807495,0.0,9.699748,0.49,9.105769,0.77,8.231474,0.66,9.505619,0.03,9.567337,0.5108423686405338
0.0,10.534617,0.0,9.454302,0.0,10.413286,0.0,10.014296,0.08,8.931794,0.0,8.975732,0.0,9.554044,0.0,9.733361,0.0,9.125913,0.0,8.631631,0.0,9.724781,0.0,9.610005,1.2781484570475394
0.0,10.605312,0.0,9.493831,0.0,10.506352,0.0,10.115585,0.0,9.023433,0.0,8.952905,0.0,9.52278,0.0,9.754586,0.0,9.18245,0.0,8.910156,0.0,9.811662,0.0,9.639796,1.287878787878788
0.0,10.673492,0.0,9.54171,0.0,10.597538,0.0,10.221863,0.0,9.1401005,0.0,8.931961,0.0,9.494905,0.0,9.765872,0.0,9.238543,1.68,8.38159,0.49,9.685285,0.13,9.615036,4.373088685015291
0.98,10.500288,0.09,9.588094,1.2,10.443617,19.69,10.4497795,44.27,9.383029,0.0,8.913134,8.88,8.961625,6.11,9.095962,19.67,8.965231,17.5,7.26959,15.27,8.609555,14.67,8.44529,5.683903252710593
47.4,9.877045,8.91,10.131033,67.48,9.582898,35.92,9.891896,19.06,9.465806,1.8,8.908582,13.97,8.908838,18.63,8.907185,16.44,8.636407,55.76,6.3182755,72.35,6.0664015,64.78,6.8048043,4.096469279955518
3.12,9.922075,3.05,10.048365,8.87,10.155299,3.63,9.903606,26.71,8.789425,0.89,8.882375,6.23,8.904711,16.95,8.758437,15.96,8.153108,0.8,8.049191,0.22,8.164327,0.01,8.643379,2.6223241590214066
1.5,9.944016,2.6,10.070892,28.6,10.318485,11.25,10.426531,9.86,9.107422,0.0,8.820369,9.61,8.880398,16.93,8.4630165,21.81,7.5168514,32.96,6.130191,28.0,6.357986,67.51,5.6167393,2.1761189880455936
4.96,10.062295,0.83,9.984288,6.92,9.99551,0.48,9.856884,0.0,8.762486,0.0,8.803357,0.16,8.850974,0.0,9.043355,0.0,7.667098,1.05,7.6780944,0.0,8.458071,0.02,7.2082095,1.858493188768418
1.25,10.101936,0.21,9.791755,0.03,9.822157,0.82,10.19586,5.11,9.418968,0.0,8.797198,1.9,8.951201,1.86,8.956875,14.27,8.322348,32.57,6.220588,14.72,7.4785943,11.29,6.4079366,2.0385043091465107
13.8,10.231004,29.59,8.570304,12.89,10.427716,3.23,9.741133,11.68,9.439975,74.36,3.220704,39.07,8.044843,8.88,8.65675,8.43,8.759785,7.71,6.678407,7.1,7.5050983,2.73,7.886515,1.7278287461773705
0.37,10.083377,0.05,8.76906,0.0,10.21101,0.0,9.604561,0.24,9.137425,0.0,7.678965,0.0,8.38594,0.0,9.168676,0.64,8.738841,0.6,8.266149,0.55,8.401614,0.0,8.4913225,1.6847372810675565
0.0,10.066099,0.0,9.267785,0.0,9.855385,0.0,9.779372,0.0,8.862303,0.0,7.9749045,0.0,8.749331,0.0,9.244735,0.0,8.8913765,0.0,7.403052,0.0,8.089249,0.0,7.771796,1.712538226299694
0.0,10.155937,0.0,9.596098,0.0,9.934393,0.0,9.926058,0.0,8.827789,0.0,8.0912695,0.0,8.869546,0.0,9.3096895,0.0,8.859909,0.0,7.140254,0.0,8.29211,0.0,8.1257105,1.4220183486238531
0.0,10.332437,0.0,9.691117,0.0,10.062527,0.0,10.071145,0.0,8.996358,0.0,8.418824,0.0,8.882229,0.0,9.397928,0.0,8.972429,0.0,8.090468,0.0,9.182385,0.0,9.066021,0.9361968306922436
0.0,10.729759,0.0,9.466731,0.0,10.322596,0.0,10.236921,0.0,9.317375,0.0,9.340279,0.0,9.479318,0.0,9.73803,0.0,9.44941,0.0,9.230558,0.0,9.97373,0.0,9.4078,1.6180150125104256
0.0,10.792802,0.0,9.508118,0.0,10.395168,0.0,10.336082,0.0,9.355129,0.0,9.304083,0.0,9.45599,0.0,9.682707,0.0,9.453277,0.0,9.417517,0.0,10.050917,0.0,9.476895,1.5373922713372257
0.0,10.843077,0.0,9.554292,0.0,10.467435,0.0,10.434173,0.0,9.3911,0.0,9.267824,0.0,9.435914,0.0,9.6280775,0.0,9.429555,0.0,9.507088,0.0,10.060875,0.0,9.535018,1.2003058103975537
0.0,10.890515,0.0,9.608631,0.0,10.538968,0.0,10.5321045,0.0,9.434397,0.0,9.231537,0.0,9.418658,0.0,9.570515,0.0,9.408402,0.0,9.588567,0.0,10.061247,0.0,9.584131,1.2023908812899642
0.0,10.935057,0.0,9.671748,0.0,10.609028,0.0,10.629775,0.0,9.485943,0.0,9.195717,0.0,9.404451,0.0,9.511089,0.0,9.389899,0.0,9.66085,0.0,10.051819,0.0,9.623542,1.502988601612455
0.0,10.976713,0.0,9.744048,0.0,10.677224,0.6,10.5633545,2.49,9.363535,0.0,9.160386,0.0,9.393523,0.88,9.23229,3.04,8.845201,3.22,8.399321,2.4,9.194719,0.0,9.652725,1.8035863219349455
1.33,10.574995,0.09,9.80836,1.01,10.529278,0.8,10.523218,0.0,9.46067,0.0,9.125911,0.02,9.38507,0.0,9.292683,1.12,8.865185,1.34,8.678008,2.61,9.118608,0.0,9.67116,0.8798999165971644
0.0,10.914047,0.0,9.907689,0.0,10.735812,0.0,10.777621,0.0,9.569483,0.0,9.09263,0.0,9.381408,0.0,9.253001,0.0,8.871821,0.0,9.0503645,0.0,9.386329,0.0,9.678788,1.1905754795663055
0.0,10.969809,0.0,10.011482,0.0,10.8051815,0.0,10.88457,0.0,9.692993,0.0,9.06046,0.0,9.383208,0.0,9.212625,0.0,8.978963,0.0,9.263778,0.0,9.462964,0.0,9.675084,0.7089241034195163
0.0,11.023974,0.0,10.125465,0.0,10.873094,0.0,10.984023,0.0,9.811386,0.0,9.030123,0.0,9.391636,0.0,9.182044,0.0,9.096902,0.0,9.460892,0.0,9.53986,0.0,9.662005,0.5518487628579372
0.0,11.079114,0.0,10.245754,0.0,10.939529,0.0,11.094885,0.0,9.959682,0.0,9.001423,0.0,9.405979,0.0,9.175932,0.0,9.294117,0.0,9.756975,0.0,9.691115,0.0,9.640144,0.7019738671114818
0.0,11.165348,0.0,10.376711,0.0,11.019234,0.0,11.197516,0.0,10.066559,0.0,8.974745,0.0,9.429406,0.0,9.1300125,0.0,9.353731,0.0,9.854398,0.0,9.789975,0.0,9.609924,0.3252710592160133
0.0,11.191296,0.0,10.50788,0.0,11.066145,0.0,11.2621765,0.0,10.180801,0.0,8.950186,0.0,9.462104,0.0,9.0879965,0.0,9.365504,0.0,9.836767,0.0,9.726688,0.0,9.572144,1.017514595496247
0.0,11.216709,0.0,10.642295,0.0,11.110369,0.0,11.323396,0.0,10.301424,0.0,8.927875,0.0,9.508237,0.0,9.050237,0.0,9.384426,0.0,9.807289,0.0,9.658765,0.0,9.527231,0.0771476230191826
0.0,11.241795,0.0,10.77588,0.0,11.151479,0.0,11.379586,0.0,10.425758,0.0,8.908081,0.0,9.5706415,0.0,9.016932,0.0,9.412343,0.0,9.766574,0.0,9.5919,0.0,9.477509,0.7749513483458439
0.0,11.265703,0.0,10.905069,0.0,11.187772,0.0,11.431454,0.0,10.551464,0.0,8.891004,0.0,9.642698,0.0,8.989607,0.0,9.450223,0.0,9.716037,0.0,9.524559,0.0,9.422935,0.4190992493744788
0.0,11.289973,0.0,11.0313015,0.0,11.222818,0.0,11.481258,0.0,10.679915,0.0,8.876476,0.0,9.733081,0.0,8.96782,0.0,9.503044,0.0,9.654579,0.0,9.455588,0.0,9.363704,0.8569641367806504
0.0,11.314482,0.0,11.145093,0.0,11.253983,0.0,11.52712,2.24,10.0569105,0.0,8.865918,0.0,9.83987,0.0,8.95255,0.59,9.489941,6.15,9.173162,3.26,9.017166,35.99,8.502036,0.1591604114539894
0.0,11.340156,0.0,11.251057,0.0,11.283954,0.0,11.571901,0.0,10.679104,0.0,8.858163,0.0,9.966599,0.0,8.9439335,0.0,9.576303,11.73,9.072477,3.79,9.045808,0.33,8.976899,0.8152627189324436
0.0,11.372259,0.0,11.358124,0.0,11.31644,0.0,11.620558,0.0,10.815958,0.0,8.854194,0.0,10.119192,0.0,8.943329,0.0,9.68481,1.77,9.156589,0.0,9.006554,0.0,9.092363,0.2585487906588824
0.0,11.394061,0.0,11.438451,0.0,11.341022,0.0,11.657503,0.0,10.943419,0.0,8.85348,0.0,10.272912,0.0,8.949476,0.0,9.79462,0.52,9.201753,1.25,8.977748,0.34,9.153861,0.2529886016124548
0.0,11.417845,0.0,11.520824,0.0,11.3697605,0.0,11.694237,0.0,11.065373,0.0,8.856103,0.0,10.433771,0.0,8.961746,0.0,9.925457,0.0,9.187868,0.0,8.92259,0.0,9.164189,0.144564915207117
0.0,11.439648,0.0,11.583757,0.0,11.389487,0.0,11.72731,0.0,11.237994,0.0,8.861499,0.0,10.585054,0.0,8.979082,0.0,10.056811,0.0,9.151453,0.0,8.943273,0.0,9.254426,0.1820961912705032
0.0,11.46294,0.0,11.646151,0.0,11.41101,0.0,11.7631855,0.0,11.302313,0.0,8.869875,0.0,10.743685,0.0,9.00431,0.0,10.178874,0.0,9.244024,0.0,9.069186,0.0,9.215791,0.2196274673338893
0.0,11.487244,0.0,11.706895,0.0,11.430146,0.0,11.796467,0.0,11.359728,0.0,8.88165,0.0,10.873333,0.0,9.033229,0.0,10.296319,0.0,9.27303,0.0,9.068803,0.0,9.175773,0.289129830414234
0.0,11.509932,0.0,11.765388,0.0,11.449608,0.0,11.8282795,0.0,11.413299,0.0,8.897395,0.0,10.995979,0.0,9.06633,0.0,10.415211,0.0,9.24716,0.0,9.10495,0.0,9.141957,0.3586321934945788
0.0,11.533414,0.0,11.824912,0.0,11.469683,0.0,11.860993,0.0,11.463851,0.0,8.91524,0.0,11.108811,0.0,9.105553,0.0,10.537293,0.0,9.200339,0.0,9.081174,0.0,9.100691,0.1188490408673894
0.0,11.557864,0.0,11.886805,0.0,11.490353,0.0,11.894378,0.0,11.510921,0.0,8.936757,0.0,11.213039,0.0,9.151435,0.0,10.657999,0.0,9.155887,0.0,9.060935,0.0,9.061253,0.8242980261328885
0.0,11.583855,0.0,11.956706,0.0,11.512837,0.0,11.929175,0.0,11.556578,0.0,8.964442,0.0,11.314336,0.0,9.204497,0.0,10.778558,0.0,9.114024,0.0,9.044183,0.0,9.024188,0.6273746640719118
0.0,11.609749,0.0,12.019103,0.0,11.533996,0.0,11.964897,0.0,11.601676,0.0,8.991739,0.0,11.402155,0.0,9.265146,0.0,10.898085,0.0,9.0751,0.0,9.031216,0.0,8.989776,0.430451302010935
0.0,11.636457,0.0,12.084627,0.0,11.555871,0.0,12.002071,0.0,11.647974,0.0,9.02257,0.0,11.485824,0.0,9.331962,0.0,11.012977,0.0,9.039517,0.0,9.022372,0.0,8.958507,0.2335279399499583
0.0,11.6640625,0.0,12.153498,0.0,11.578899,0.0,12.039738,0.0,11.691766,0.0,9.057217,0.0,11.567266,0.0,9.404312,0.0,11.120258,0.0,9.008171,0.0,9.017932,0.0,8.930692,0.0319710870169585
0.0,11.692656,0.0,12.225453,0.0,11.602097,0.0,12.078106,0.0,11.736544,0.0,9.095613,0.0,11.649763,0.0,9.480665,0.0,11.221783,0.0,8.980692,0.0,9.018214,0.0,8.906666,0.0420489296636085
0.0,11.722527,0.0,12.300873,0.0,11.626389,0.0,12.117681,0.0,11.7828,0.0,9.137956,0.0,11.734936,0.0,9.5576315,0.0,11.316515,0.0,8.957847,0.0,9.023727,0.0,8.886873,0.0521267723102585
0.0,11.752821,0.0,12.379289,0.0,11.651189,0.0,12.158593,0.0,11.831186,0.0,9.184409,0.0,11.824836,0.0,9.631496,0.0,11.405176,0.0,8.93977,0.0,9.03512,0.0,8.871676,0.2856547122602169
0.0,11.784088,0.0,12.461378,0.0,11.676849,0.0,12.2009945,0.0,11.881976,0.0,9.234334,0.0,11.920922,0.0,9.696792,0.0,11.487866,0.0,8.92684,0.0,9.053104,0.0,8.861458,0.2849596886294134
0.0,11.8192425,0.0,12.546555,0.0,11.703618,0.0,12.247892,0.0,11.94014,0.0,9.287509,0.0,12.025979,0.0,9.752681,0.0,11.573896,0.0,8.91917,0.0,9.080999,0.0,8.856421,0.28426466499861
0.0,11.853378,0.0,12.64095,0.0,11.733544,0.0,12.29615,0.0,12.001532,0.0,9.345861,0.0,12.138157,0.0,9.783189,0.0,11.6512165,0.0,8.9187355,0.0,9.116361,0.0,8.858198,1.6100222407561862
0.0,11.8818865,0.0,12.734003,0.0,11.762627,0.0,12.333624,0.0,12.047225,0.0,9.404233,0.0,12.257062,0.0,9.790183,0.0,11.707708,0.0,8.923355,0.0,9.152794,0.0,8.863803,2.935779816513762
0.0,11.908234,0.0,12.811143,0.0,11.78672,0.0,12.369165,0.0,12.092203,0.0,9.456855,0.0,12.375789,0.0,9.783222,0.0,11.762306,0.0,8.93276,0.0,9.195966,0.0,8.873379,1.2593828190158465
0.0,11.935335,0.0,12.888593,0.0,11.812361,0.11,12.3379755,0.0,12.142042,0.0,9.508315,0.0,12.505179,0.16,9.665323,0.0,11.82046,0.0,8.947703,0.0,9.248892,0.0,8.887314,0.3912983041423408
0.0,11.961907,0.0,12.966576,0.0,11.836998,0.0,12.417757,0.0,12.187753,0.0,9.5554495,0.0,12.628063,0.0,9.706149,0.0,11.874328,0.0,8.967512,0.0,9.306113,0.0,8.905796,1.2253266611064777
0.0,11.988958,0.0,13.041401,0.0,11.862354,0.0,12.459886,0.0,12.234808,0.0,9.592018,0.0,12.764118,0.0,9.670175,0.0,11.930294,0.0,8.993543,0.0,9.370879,0.0,8.929559,0.0041701417848206
0.0,12.016478,0.0,13.117245,0.0,11.888244,0.0,12.501212,0.0,12.283008,0.0,9.623924,0.0,12.881084,0.0,9.632507,0.0,11.986813,0.0,9.026203,0.0,9.439681,0.0,8.958112,0.6567973311092578
0.0,12.048382,0.0,13.193421,0.0,11.914851,0.0,12.545266,0.0,12.332623,0.0,9.649218,0.0,13.002739,0.0,9.597979,0.0,12.045639,0.0,9.06564,0.0,9.512853,0.0,8.992271,0.6630525437864887
0.0,12.073501,0.0,13.269732,0.0,11.942279,0.0,12.592332,0.0,12.38361,0.0,9.667391,0.0,13.120187,0.0,9.573074,0.0,12.105656,0.0,9.11235,0.0,9.587036,0.0,9.032475,0.6693077564637198
0.0,12.097828,0.0,13.345485,0.0,11.969721,0.0,12.631049,0.0,12.4360895,0.0,9.67712,0.0,13.2404785,0.0,9.540591,0.0,12.168306,0.0,9.167151,0.0,9.659641,0.0,9.078618,0.945927161523492
0.0,12.122455,0.0,13.421482,0.0,11.997749,0.0,12.668784,0.0,12.490196,0.0,9.677705,0.0,13.353889,0.0,9.51788,0.0,12.233704,0.0,9.230887,0.0,9.727615,0.0,9.131062,0.1410897970530998
0.0,12.14738,0.0,13.496551,0.0,12.026361,0.0,12.707304,0.0,12.549432,0.0,9.668747,0.0,13.466429,0.0,9.507854,0.0,12.302518,0.0,9.300902,0.0,9.7867365,0.0,9.190088,0.3238810119544065
0.0,12.172593,0.0,13.5715,0.0,12.055544,0.0,12.745473,0.0,12.599077,0.0,9.649896,0.0,13.577941,0.0,9.513001,0.0,12.372542,0.0,9.377163,0.0,9.832331,0.0,9.254703,0.1091187100361412
0.0,12.198355,0.0,13.645184,0.0,12.085175,0.0,12.784183,0.0,12.649721,0.0,9.621607,0.0,13.687105,0.0,9.5346775,0.0,12.445209,0.0,9.457468,0.0,9.861007,0.0,9.324211,0.422574367528496
0.0,12.223994,0.0,13.717937,0.0,12.115464,0.0,12.823029,0.0,12.700916,0.0,9.584479,0.0,13.793859,0.0,9.574172,0.0,12.520058,0.0,9.538223,0.0,9.870825,0.0,9.396253,0.7825966082846817
0.0,12.254891,0.0,13.796618,0.0,12.14834,0.0,12.868652,0.0,12.756758,0.0,9.539079,0.0,13.906675,0.0,9.639866,0.0,12.598689,0.0,9.618272,0.0,9.862089,0.0,9.469739,0.2008618293021963
0.0,12.278776,0.0,13.876563,0.0,12.183895,0.0,12.905985,0.0,12.806468,0.0,9.485159,0.0,14.005685,0.0,9.7183895,0.0,12.681764,0.0,9.682145,0.0,9.837022,0.0,9.540852,0.6289963858771199
0.0,12.297923,0.0,13.92288,0.0,12.207373,0.0,12.935808,0.0,12.854837,0.0,9.434418,0.0,14.08744,0.0,9.796035,0.0,12.75981,0.0,9.722934,0.0,9.802159,0.0,9.59458,0.7103141506811232
0.0,12.316505,0.0,13.968103,0.0,12.231115,0.0,12.964586,0.0,12.903397,0.0,9.382387,0.0,14.16656,0.0,9.881632,0.0,12.834824,0.0,9.7423525,0.0,9.76949,0.0,9.634086,0.412496524881846
0.0,12.335199,0.0,14.01222,0.0,12.255118,0.0,12.993271,0.0,12.952083,0.0,9.33022,0.0,14.243246,0.0,9.978037,0.0,12.91102,0.0,9.742603,0.0,9.742157,0.0,9.656929,0.1146788990825688
0.0,12.356241,0.0,14.0560875,0.0,12.279375,0.0,13.022037,0.0,13.001047,0.0,9.28016,0.0,14.316746,0.0,10.084851,0.0,12.988198,0.0,9.7250805,0.0,9.72569,0.0,9.660398,0.7561857103141508
0.0,12.372921,0.0,14.09881,0.0,12.303878,0.0,13.051072,0.0,13.05044,0.0,9.23436,0.0,14.387326,0.0,10.201577,0.0,13.066142,0.0,9.691045,0.0,9.725683,0.0,9.642188,0.1230191826522101
0.0,12.389678,0.0,14.141221,0.0,12.328497,0.0,13.079975,0.0,13.099796,0.0,9.193946,0.0,14.455233,0.0,10.327621,0.0,13.144632,0.0,9.643569,0.0,9.746709,0.0,9.601769,0.7061440088963026
0.71,12.073241,0.0,14.18287,0.0,12.353469,0.0,13.109123,0.0,13.149263,0.0,9.160846,0.0,14.519862,0.0,10.462306,0.0,13.223448,0.0,9.587387,0.0,9.792086,0.0,9.540943,0.2974701139838755
0.0,12.314043,0.0,14.223734,0.0,12.378668,0.0,13.138115,0.0,13.199206,0.0,9.136458,1.24,14.186819,0.0,10.604868,0.0,13.302769,0.0,9.528294,0.0,9.864645,0.0,9.463932,0.2821795941061996
0.0,12.355391,0.0,14.2786665,0.0,12.410946,0.0,13.1785145,0.0,13.265796,0.0,9.119626,0.0,14.44854,0.0,10.837973,0.0,13.409771,0.0,9.452173,0.0,10.01309,0.0,9.338097,0.1084236864053377
0.0,12.387406,0.0,14.305362,0.0,12.430345,0.0,13.196762,0.0,13.298844,0.0,9.118502,0.0,14.525963,0.0,10.917454,0.0,13.461646,0.0,9.428183,0.0,10.098904,0.0,9.287277,0.2557686961356686
0.0,12.42051,0.0,14.325605,0.0,12.4484415,0.0,13.213442,0.0,13.329775,0.0,9.122258,0.0,14.592839,0.0,10.984273,0.0,13.509749,0.0,9.410221,0.0,10.180082,0.0,9.24109,0.1487350569919377
0.0,12.471582,0.0,14.345621,0.0,12.466635,0.0,13.230318,0.0,13.360445,0.0,9.130225,0.0,14.657003,0.0,11.051913,0.0,13.557606,0.0,9.398077,0.0,10.269549,0.0,9.198234,0.0417014178482068
0.0,12.48371,0.0,14.365778,0.0,12.484921,0.0,13.246995,0.0,13.391878,0.0,9.142988,0.0,14.7464485,0.0,11.122808,0.0,13.607108,0.0,9.392341,0.0,10.369414,0.0,9.159835,0.0663747567417292
0.0,12.495868,0.0,14.384229,0.0,12.5034275,3.86,11.190645,0.07,13.389398,0.0,9.158928,0.0,14.767138,5.68,9.63785,0.53,13.19939,0.0,9.393833,0.0,10.468546,0.0,9.127427,0.0910480956352516
0.11,12.459266,0.0,14.402836,0.04,12.50522,1.73,11.5163555,0.0,13.437884,0.0,9.179152,0.0,14.787371,0.0,10.370435,0.0,13.502222,0.0,9.402589,0.0,10.573891,0.0,9.101977,0.1278843480678343
0.0,12.50351,0.0,14.420869,0.0,12.53481,0.0,12.434718,0.0,13.468981,0.0,9.203517,0.0,14.807985,0.0,10.435189,0.0,13.586483,0.0,9.419095,0.0,10.684412,0.0,9.0841675,0.2821795941061996
0.0,12.518556,0.0,14.439049,0.0,12.554729,0.0,12.611208,0.0,13.501532,0.0,9.231668,0.0,14.826693,0.0,10.496707,0.0,13.665055,0.0,9.443625,0.0,10.800992,0.0,9.074902,0.1174589936057826
0.0,12.533469,0.0,14.456663,0.0,12.574718,0.0,12.801874,0.0,13.532309,0.0,9.2642565,0.0,14.8447895,0.0,10.593115,0.0,13.745045,0.0,9.476393,0.0,10.922537,0.0,9.074793,0.5845148735056993
0.0,12.549908,0.0,14.474415,0.0,12.593509,0.0,13.127918,0.0,13.566023,0.0,9.300495,0.0,14.862683,0.0,11.067694,0.0,13.852278,0.0,9.517521,0.0,11.048552,0.0,9.084312,1.051570753405616
0.0,12.567709,0.0,14.491605,0.0,12.614872,0.0,13.25994,0.0,13.594886,0.0,9.341194,0.0,14.879982,0.0,11.138756,0.0,13.8948555,0.0,9.567335,0.0,11.178501,0.0,9.103805,1.5186266333055325
0.0,12.5800705,0.09,14.468477,0.98,12.220257,0.07,13.243529,10.47,10.54865,0.0,9.385899,0.02,14.893978,0.0,11.212204,1.0,13.192922,0.29,9.387504,0.0,11.3126135,0.0,9.133315,1.9856825132054488
0.0,12.592463,0.0,14.505194,0.0,12.518997,0.0,13.283103,0.0,12.215451,0.0,9.433949,0.0,14.9113865,0.0,11.2845745,0.0,13.657928,0.0,9.603058,0.0,11.447935,0.0,9.173205,1.329580205726995
0.0,12.604879,0.0,14.526248,0.0,12.563113,0.0,13.30262,0.0,12.383879,0.0,9.486398,0.0,14.9275875,0.0,11.357456,0.0,13.762407,0.0,9.690683,0.0,11.584591,0.0,9.223355,0.6734778982485405
0.0,12.617321,0.0,14.546621,0.0,12.605915,0.0,13.323692,0.0,12.608776,0.0,9.541934,0.0,14.944389,0.0,11.4299,0.0,13.863359,0.0,9.786382,0.0,11.722767,0.0,9.283659,0.6725512000741359
12.53,10.00323,0.28,14.444353,2.09,11.741524,0.23,13.230279,0.0,12.898053,0.0,9.601765,0.05,14.951876,0.0,11.503539,0.0,13.960566,0.0,9.888138,0.0,11.861856,0.0,9.353923,0.6716245018997312
0.23,11.246788,0.0,14.527523,0.08,12.404465,3.55,11.421581,0.0,13.570875,0.0,9.665146,0.0,14.971994,0.0,11.582649,0.0,14.111782,0.0,10.025121,0.0,12.014444,0.0,9.440064,0.6706978037253266
0.0,11.442802,0.0,14.558938,0.0,12.508181,0.0,12.744884,0.0,13.594885,0.0,9.73275,0.0,14.988668,0.0,11.668037,0.0,14.14907,0.0,10.149465,0.0,12.205116,0.0,9.553942,0.383653044203503
2.56,10.558822,0.0,14.5823,0.03,12.558403,0.0,12.860759,0.0,13.616191,0.0,9.802057,0.0,15.001108,0.0,11.734308,0.0,14.179857,0.0,10.21178,0.0,12.263108,0.0,9.613078,0.3662774534334168
0.0,11.569273,0.0,14.606022,0.0,12.630784,0.0,12.984002,0.0,13.627813,0.0,9.872707,0.0,15.012675,0.0,11.784002,0.0,14.206329,0.0,10.297207,0.0,12.3459835,0.0,9.712645,0.0681123158187378
0.68,11.843942,0.0,14.636055,0.01,12.733467,0.0,13.111705,0.0,13.635014,0.0,9.945259,0.0,15.021831,0.0,11.801433,0.0,14.217021,0.0,10.341776,0.0,12.378325,0.0,9.740821,1.480400333611343
0.0,12.15384,0.0,14.646364,0.0,12.743199,0.0,13.340246,0.0,13.643208,0.0,10.021343,0.0,15.029282,0.0,11.819725,0.0,14.232798,0.0,10.408636,0.0,12.423428,0.0,9.776239,0.2418682235195997
0.0,12.247562,0.0,14.666405,0.0,12.749061,0.0,13.343961,0.0,13.651782,0.0,10.17991,0.0,15.042416,0.0,11.843235,0.0,14.241438,0.0,10.437102,0.0,12.4483,0.0,9.800804,0.3374339727550737
0.0,12.408988,0.0,14.666405,0.0,12.750807,0.0,13.346306,0.0,13.655368,0.0,10.17991,0.0,15.042564,0.0,11.850198,0.0,14.243991,0.0,10.455195,0.0,12.461113,0.0,9.8219795,0.4329997219905477
0.0,12.431489,0.0,14.6667,0.0,12.752693,0.0,13.34865,0.0,13.658752,0.0,10.17991,0.0,15.042859,0.0,11.856288,0.0,14.246222,0.0,10.472146,0.0,12.473108,0.0,9.8439455,0.5417709202112873
0.0,12.472016,0.0,14.6667,0.0,12.753377,0.0,13.35119,0.0,13.662135,0.0,10.17991,3.88,13.573939,0.0,11.863249,0.27,14.105852,0.25,10.296771,0.23,12.299772,0.0,9.866165,0.6505421184320267
0.18,12.393146,0.0,14.666996,0.0,12.753925,17.8,9.699772,10.47,10.589425,0.0,10.17991,17.63,11.390329,25.16,9.786365,1.54,13.215984,11.39,9.271672,23.91,9.829646,47.57,11.418433,0.2231025854879066
0.0,12.450109,0.0,14.666996,0.0,12.754609,0.11,11.330366,0.89,11.812366,0.0,10.17991,6.73,11.459935,0.46,8.75736,0.59,13.310757,0.25,9.418123,0.5,9.2095175,3.83,10.537544,0.4411083310165879
0.0,12.458576,0.0,14.667293,0.0,12.755295,0.0,11.564341,0.0,12.287782,0.0,10.17991,0.0,11.337061,0.0,8.859929,0.0,13.692013,0.0,9.5741625,0.0,9.330152,0.0,7.859197,0.6591140765452692
0.0,12.465794,0.0,14.667293,0.0,12.75598,2.66,10.500088,0.0,12.469372,0.0,10.17991,0.83,11.603909,3.92,9.425162,3.68,11.493567,3.43,9.155869,3.27,9.655379,0.0,8.092512,0.8771198220739506
0.0,12.474256,0.0,14.667589,0.0,12.756526,0.0,11.694466,0.0,12.731719,0.0,10.17991,0.0,12.522154,0.0,9.118489,0.0,12.972897,0.0,9.509771,0.0,9.604121,0.0,8.718156,0.9090909090909092
0.1,12.442104,0.0,14.667589,0.03,12.745082,1.46,11.627835,0.0,13.404197,0.0,10.17991,0.0,13.831463,0.0,9.402318,0.0,13.255537,0.0,9.445923,0.0,9.84339,0.0,9.225532,0.9410619961078676
0.43,12.277343,0.0,14.667885,0.15,12.695167,6.56,10.036541,0.74,13.108391,0.0,10.17991,0.0,14.375914,0.0,9.428166,0.0,13.49164,0.0,9.485388,0.0,9.9591055,0.0,9.316026,0.2661940505977203
0.48,12.19217,0.0,14.667885,0.16,12.671829,7.29,9.568736,0.0,13.338913,0.0,10.17991,0.0,14.415935,0.0,9.508461,0.0,13.687949,0.0,9.561821,0.0,10.113485,0.0,9.294626,0.0820127884348067
2.59,11.110678,0.0,14.668181,0.02,12.71118,0.0,11.191547,0.0,13.369427,0.0,10.17991,0.35,14.36755,0.04,9.843862,0.0,14.078383,0.0,9.852283,0.0,10.580872,0.0,9.273575,0.0034751181540172
0.0,12.010847,0.0,14.668181,0.0,12.724787,0.0,11.31024,0.0,13.3998165,0.0,10.17991,0.0,14.422237,0.0,9.890148,0.0,14.081467,0.0,9.86949,0.0,10.60646,0.0,9.252996,0.2495134834584375
2.87,10.752096,0.21,14.5895815,0.05,12.715369,1.28,10.792999,0.88,12.987709,0.0,10.17991,0.0,14.444141,0.0,9.912874,0.0,14.08455,0.0,9.887441,0.0,10.633011,0.0,9.233011,0.4580205726994718
